time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.08661838938065121,-0.10752766719486223,11.650006850074943,6.216454597562361,6.231652467132168,0.0,0.28662025912768746,-0.36875583491203395,2.8978871514224003,-0.05025190124158309,-0.06914946492598241,0.0,460.9303497528811,458.78088694062876,460.7193722711319,460.65256998901253
1.2600000000000007,0.10508724864752775,-0.13128800444334868,11.830472488076397,6.213856053445527,6.227361044162311,0.0,0.3294815660321281,-0.42354846407048063,3.1169939064330645,-0.032155859116411306,-0.07675100633785752,0.0,481.13132769466637,480.5519320906923,482.0895501382283,483.45398495094435
1.3200000000000007,0.12595707683504084,-0.15805460106525587,12.01920733251057,6.21139088364588,6.2224677374849975,0.0,0.3666212182505192,-0.46885749598067283,3.1739526297117675,-0.07250622325574481,-0.09349151948167649,0.0,434.0993252539787,432.68652776786047,435.36313641498987,431.97233723724685
1.3800000000000008,0.14915197300847546,-0.18759468872586174,12.211326615198377,6.207389410391727,6.217058275912631,0.0,0.4070561527710382,-0.5161962374429496,3.229781943427911,-0.0570557671704323,-0.08421203592258099,0.0,433.1983460240113,433.9708921770474,433.10011353538516,434.3941654578531
1.4400000000000008,0.1751471601650604,-0.2203585492056951,12.410816300596974,6.203889115204399,6.212192985184725,0.0,0.4599814495927858,-0.5762874448144467,3.419225445024736,-0.06103398897469126,-0.07547958211836787,0.0,475.23711994724755,475.90112817612516,475.38792349649543,475.0808570286926
1.5000000000000009,0.2042759578421355,-0.2566403745609576,12.619532397133346,6.199815089973404,6.207307930485502,0.0,0.511437974019256,-0.633475387008396,3.5375169333867076,-0.08743042559563331,-0.09722464574730588,0.0,455.7343008234937,453.9873849581012,456.7494505074842,454.6356799312442
1.560000000000001,0.23638939776547052,-0.2962158192814307,12.832604597377284,6.194115518372502,6.201913884083325,0.0,0.5595093817258627,-0.6861888369783443,3.5646867984690163,-0.1177754789385493,-0.07825945352924255,0.0,427.25348095131596,428.8601667124926,427.8052174919756,425.2046990704093
1.620000000000001,0.2716254732918756,-0.3392215249647676,13.049011217595755,6.18736864315289,6.197188028960117,0.0,0.6154684205745589,-0.7479931439878559,3.648454277048751,-0.10349980067870962,-0.0797928199931156,0.0,445.7476887413961,445.6174160052129,445.69803825434394,446.8520216562719
1.680000000000001,0.3105322708491715,-0.3863112384478545,13.272913795237683,6.180839213952726,6.192532117397082,0.0,0.6818979225073751,-0.8223145000209494,3.8142495467468445,-0.12245481291982416,-0.07353840279083906,0.0,472.8183407676871,473.29556744865687,471.71100148617245,470.234947430511
1.740000000000001,0.353448517701524,-0.4379230182620202,13.505874580268447,6.173329784788603,6.188326018731942,0.0,0.7490540290100866,-0.8988204716813937,3.950452994539587,-0.13119203887779143,-0.06399110039174487,0.0,464.41233506020797,465.15708618877903,464.74365928042283,464.0447128752575
1.8000000000000012,0.40045909505912314,-0.4942628558993197,13.74673267512199,6.165608745409418,6.184345292166251,0.0,0.8183252053237741,-0.9799429681136524,4.077492763728525,-0.12409286203045687,-0.07152457593021436,0.0,463.705209423303,463.1098899951968,462.6560523095806,463.20025513295803
1.8600000000000012,0.452086927750373,-0.556078990375938,13.998903889052261,6.158262016849456,6.179916653914637,0.0,0.9030377311418083,-1.0813914105202678,4.32703034406514,-0.11934193770780646,-0.0788240693840022,0.0,501.0811262953206,500.54656833669475,499.9675781807162,500.30187313513596
1.9200000000000013,0.5080917892397475,-0.6231798680668001,14.258243007977022,6.150983221944191,6.175227536541476,0.0,0.9641861063225271,-1.1559212614615315,4.317436205524085,-0.12557556224973843,-0.0768412935544001,0.0,423.20795176846866,423.3733999740698,423.84429482689575,423.294020833662
1.9800000000000013,0.5681866944703903,-0.6952965332594891,14.520073017006982,6.143226403876188,6.170353907842255,0.0,1.0393986151095982,-1.2486779826138392,4.4096091081826785,-0.1379589094796491,-0.09187623011371855,0.0,456.97666150513726,455.7712275293457,457.4490842991394,456.44689896241994
2.0400000000000014,0.6326159437927538,-0.7727947249729065,14.784972257476094,6.1348440160560145,6.165149703883394,0.0,1.1086955826670695,-1.3353157830385627,4.420049603462361,-0.14344847197669708,-0.07805577462870161,0.0,430.61085405867817,431.7719659008276,432.77816886684707,432.2970578878248
2.1000000000000014,0.7013505759396271,-0.8557156875958661,15.050940892749741,6.12616814770735,6.1605654521278534,0.0,1.18284681577557,-1.4294731701253593,4.445173861578786,-0.1469986713415564,-0.07329202202951222,0.0,437.213993627664,437.6060354241813,437.5259918531472,437.2103537968407
2.1600000000000015,0.7746710625591984,-0.9445174386765507,15.318816997851338,6.116993442278293,6.156341456684313,0.0,1.261524797664161,-1.5313768601679698,4.483547901174797,-0.16861239348783008,-0.06516855487133887,0.0,442.5530875832994,443.21748230377847,443.1656759986,441.36262853020855
2.2200000000000015,0.8528140379865596,-1.039645306138328,15.58915225607174,6.106638620966805,6.1520464515371245,0.0,1.3435679095924675,-1.6404590116878908,4.527073917260575,-0.18199601366271423,-0.08922798522842897,0.0,447.17464885772523,445.20601532148845,445.0073775028781,443.881509766431
2.2800000000000016,0.9358023376781424,-1.1413018903338805,15.860851665079235,6.095581258602227,6.146249954493037,0.0,1.4231591971667739,-1.7490269190145873,4.52914308604029,-0.18931489318311695,-0.11848804626083694,0.0,434.31348788273795,431.84326161438446,433.33942213944397,432.6896811760007
2.3400000000000016,1.0240432386880969,-1.2501720826095262,16.135234262130307,6.0842331956798965,6.139534785174032,0.0,1.518809899543942,-1.8810042689058875,4.6160393925905705,-0.18877634839767646,-0.10126481704832946,0.0,460.91856179472825,462.2671098970132,461.11085099191587,461.1200298438041
2.4000000000000017,1.1172677093815877,-1.3659750538233488,16.408798117855184,6.073232544363069,6.133352270754223,0.0,1.5891382008063855,-1.979947983369691,4.502802396231538,-0.17425272373803782,-0.10685323619979306,0.0,397.0185619960225,396.49473952787645,394.4995007577292,395.80117510228246
2.4600000000000017,1.2160744741228677,-1.489635154061807,16.683719165262055,6.062345503437658,6.127522174823028,0.0,1.7049415202316291,-2.143030326492357,4.659928439921722,-0.2024375607563764,-0.08268033247628204,0.0,484.55546401241844,486.361982112885,485.33424706971573,483.18419205554636
2.520000000000002,1.3215598022015163,-1.6227805076577366,16.965557668843772,6.04987902692962,6.122246155668019,0.0,1.811626134763924,-2.2962234587058274,4.7337083006052545,-0.22143332629755383,-0.10133006944451844,0.0,462.7763384766508,461.29951342930093,462.7488170155034,461.2096862890583
2.580000000000002,1.4331516965658124,-1.7647971708117225,17.24935471512044,6.036233995348514,6.116161230241914,0.0,1.9085728747041109,-2.4387632658128515,4.725538433776187,-0.24336461765894968,-0.10158654188121115,0.0,438.16790476741596,438.1375165807128,438.03442099048783,436.15337204882826
2.640000000000002,1.5506629643203917,-1.9156071175334528,17.53257038418014,6.0215263110548864,6.1099415167847155,0.0,2.008935753849716,-2.589421432092434,4.714256623410414,-0.24890283911561487,-0.10817013026388578,0.0,439.588296829324,439.032785133171,437.21872831956915,436.6956461482118
2.700000000000002,1.6748104438265903,-2.0764658644139935,17.81779617891985,6.006399988752946,6.10326525534504,0.0,2.1298187076954274,-2.7738146672729345,4.791957744856077,-0.2594164649364093,-0.11832629529974509,0.0,469.0775881585526,468.2777688377637,469.2565891031885,468.3792472796871
